transaction_id,account_id,user_id,date,amount,merchant_name,category,pending
tx_acc_user_012_04_000001,acc_user_012_04,user_012,2025-05-09,-423.2,Hulu,entertainment,0
tx_acc_user_012_04_000002,acc_user_012_04,user_012,2025-05-10,-413.95,Home Depot,shopping,0
tx_acc_user_012_04_000003,acc_user_012_04,user_012,2025-05-10,-124.16,Exxon,gas,0
tx_acc_user_012_04_000004,acc_user_012_04,user_012,2025-05-13,-190.66,Chevron,gas,0
tx_acc_user_012_04_000005,acc_user_012_04,user_012,2025-05-20,-183.2,Hulu,entertainment,0
tx_acc_user_012_04_000006,acc_user_012_04,user_012,2025-05-21,-480.11,Whole Foods,groceries,0
tx_acc_user_012_04_000007,acc_user_012_04,user_012,2025-05-28,-491.56,Shell,gas,0
tx_acc_user_012_04_000008,acc_user_012_04,user_012,2025-05-28,-261.22,Amazon,shopping,0
tx_acc_user_012_04_000009,acc_user_012_04,user_012,2025-06-02,-153.67,McDonald's,restaurants,0
tx_acc_user_012_04_000010,acc_user_012_04,user_012,2025-06-08,-428.58,Safeway,groceries,0
tx_acc_user_012_04_000011,acc_user_012_04,user_012,2025-06-13,-459.96,Exxon,gas,0
tx_acc_user_012_04_000012,acc_user_012_04,user_012,2025-06-13,-51.67,Disney+,entertainment,0
tx_acc_user_012_04_000013,acc_user_012_04,user_012,2025-06-17,-82.27,Best Buy,shopping,0
tx_acc_user_012_04_000014,acc_user_012_04,user_012,2025-06-17,-445.36,McDonald's,restaurants,0
tx_acc_user_012_04_000015,acc_user_012_04,user_012,2025-06-18,-131.84,Amazon,shopping,0
tx_acc_user_012_04_000016,acc_user_012_04,user_012,2025-06-22,-287.39,Exxon,gas,0
tx_acc_user_012_04_000017,acc_user_012_04,user_012,2025-06-23,-368.46,Macy's,shopping,0
tx_acc_user_012_04_000018,acc_user_012_04,user_012,2025-06-26,-90.59,Shell,gas,0
tx_acc_user_012_04_000019,acc_user_012_04,user_012,2025-06-27,-299.64,Amazon,shopping,0
tx_acc_user_012_04_000020,acc_user_012_04,user_012,2025-06-28,-366.74,BP,gas,0
tx_acc_user_012_04_000021,acc_user_012_04,user_012,2025-07-01,-43.85,Safeway,groceries,0
tx_acc_user_012_04_000022,acc_user_012_04,user_012,2025-07-07,-177.23,Hulu,entertainment,0
tx_acc_user_012_04_000023,acc_user_012_04,user_012,2025-07-10,-465.47,Kroger,groceries,0
tx_acc_user_012_04_000024,acc_user_012_04,user_012,2025-07-13,-375.1,Shell,gas,0
tx_acc_user_012_04_000025,acc_user_012_04,user_012,2025-07-16,-318.77,Netflix,entertainment,0
tx_acc_user_012_04_000026,acc_user_012_04,user_012,2025-07-18,-155.87,Safeway,groceries,0
tx_acc_user_012_04_000027,acc_user_012_04,user_012,2025-07-24,-272.27,Chipotle,restaurants,0
tx_acc_user_012_04_000028,acc_user_012_04,user_012,2025-07-25,-253.69,McDonald's,restaurants,0
tx_acc_user_012_04_000029,acc_user_012_04,user_012,2025-07-30,-30.01,Hulu,entertainment,0
tx_acc_user_012_04_000030,acc_user_012_04,user_012,2025-08-06,-377.66,Shell,gas,0
tx_acc_user_012_04_000031,acc_user_012_04,user_012,2025-08-12,-114.93,Macy's,shopping,0
tx_acc_user_012_04_000032,acc_user_012_04,user_012,2025-08-13,-78.27,Amazon,shopping,0
tx_acc_user_012_04_000033,acc_user_012_04,user_012,2025-08-15,-240.55,Walmart,groceries,0
tx_acc_user_012_04_000034,acc_user_012_04,user_012,2025-08-17,-202.6,Trader Joe's,groceries,0
tx_acc_user_012_04_000035,acc_user_012_04,user_012,2025-08-23,-253.4,McDonald's,restaurants,0
tx_acc_user_012_04_000036,acc_user_012_04,user_012,2025-08-28,-243.06,Olive Garden,restaurants,0
tx_acc_user_012_04_000037,acc_user_012_04,user_012,2025-08-30,-200.68,Exxon,gas,0
tx_acc_user_012_04_000038,acc_user_012_04,user_012,2025-09-06,-282.78,Exxon,gas,0
tx_acc_user_012_04_000039,acc_user_012_04,user_012,2025-09-11,-124.95,Macy's,shopping,0
tx_acc_user_012_04_000040,acc_user_012_04,user_012,2025-09-16,-165.09,Shell,gas,0
tx_acc_user_012_04_000041,acc_user_012_04,user_012,2025-09-21,-60.7,Hulu,entertainment,0
tx_acc_user_013_01_000001,acc_user_013_01,user_013,2025-05-10,-225.87,Safeway,groceries,0
tx_acc_user_013_01_000002,acc_user_013_01,user_013,2025-05-12,-208.45,Internet Provider,bills,0
tx_acc_user_013_01_000003,acc_user_013_01,user_013,2025-05-13,-78.5,Chevron,gas,0
tx_acc_user_013_01_000004,acc_user_013_01,user_013,2025-05-14,-245.45,Phone Company,bills,0
tx_acc_user_013_01_000005,acc_user_013_01,user_013,2025-05-14,-268.22,Walmart,groceries,0
tx_acc_user_013_01_000006,acc_user_013_01,user_013,2025-05-17,-28.17,Netflix,entertainment,0
tx_acc_user_013_01_000007,acc_user_013_01,user_013,2025-05-19,-109.12,Target,shopping,0
tx_acc_user_013_01_000008,acc_user_013_01,user_013,2025-05-23,-20.95,Gym Membership,entertainment,0
tx_acc_user_013_01_000009,acc_user_013_01,user_013,2025-05-23,-288.58,Exxon,gas,0
tx_acc_user_013_01_000010,acc_user_013_01,user_013,2025-05-28,-13.69,Hulu,entertainment,0
tx_acc_user_013_01_000011,acc_user_013_01,user_013,2025-05-29,-133.67,Internet Provider,bills,0
tx_acc_user_013_01_000012,acc_user_013_01,user_013,2025-06-02,-20.78,Adobe Creative Cloud,entertainment,0
tx_acc_user_013_01_000013,acc_user_013_01,user_013,2025-06-09,-199.22,Exxon,gas,0
tx_acc_user_013_01_000014,acc_user_013_01,user_013,2025-06-16,-28.17,Netflix,entertainment,0
tx_acc_user_013_01_000015,acc_user_013_01,user_013,2025-06-16,-134.72,Pizza Hut,restaurants,0
tx_acc_user_013_01_000016,acc_user_013_01,user_013,2025-06-21,-20.95,Gym Membership,entertainment,0
tx_acc_user_013_01_000017,acc_user_013_01,user_013,2025-06-24,-171.63,Kroger,groceries,0
tx_acc_user_013_01_000018,acc_user_013_01,user_013,2025-06-27,-13.69,Hulu,entertainment,0
tx_acc_user_013_01_000019,acc_user_013_01,user_013,2025-06-30,-231.98,Macy's,shopping,0
tx_acc_user_013_01_000020,acc_user_013_01,user_013,2025-07-04,-20.78,Adobe Creative Cloud,entertainment,0
tx_acc_user_013_01_000021,acc_user_013_01,user_013,2025-07-11,-235.94,Kroger,groceries,0
tx_acc_user_013_01_000022,acc_user_013_01,user_013,2025-07-13,4694.58,PAYROLL DEPOSIT,transfer,0
tx_acc_user_013_01_000023,acc_user_013_01,user_013,2025-07-13,4694.58,PAYROLL DEPOSIT,transfer,0
tx_acc_user_013_01_000024,acc_user_013_01,user_013,2025-07-19,-63.58,Chevron,gas,0
tx_acc_user_013_01_000025,acc_user_013_01,user_013,2025-07-19,-185.63,Exxon,gas,0
tx_acc_user_013_01_000026,acc_user_013_01,user_013,2025-07-23,-20.95,Gym Membership,entertainment,0
tx_acc_user_013_01_000027,acc_user_013_01,user_013,2025-07-25,-114.19,Target,shopping,0
tx_acc_user_013_01_000028,acc_user_013_01,user_013,2025-07-25,-155.67,BP,gas,0
tx_acc_user_013_01_000029,acc_user_013_01,user_013,2025-07-29,-13.69,Hulu,entertainment,0
tx_acc_user_013_01_000030,acc_user_013_01,user_013,2025-08-01,-20.78,Adobe Creative Cloud,entertainment,0
tx_acc_user_013_01_000031,acc_user_013_01,user_013,2025-08-05,-49.88,McDonald's,restaurants,0
tx_acc_user_013_01_000032,acc_user_013_01,user_013,2025-08-05,-19.35,Safeway,groceries,0
tx_acc_user_013_01_000033,acc_user_013_01,user_013,2025-08-12,-285.56,McDonald's,restaurants,0
tx_acc_user_013_01_000034,acc_user_013_01,user_013,2025-08-12,-229.76,Kroger,groceries,0
tx_acc_user_013_01_000035,acc_user_013_01,user_013,2025-08-13,-278.86,Home Depot,shopping,0
tx_acc_user_013_01_000036,acc_user_013_01,user_013,2025-08-19,-152.08,Phone Company,bills,0
tx_acc_user_013_01_000037,acc_user_013_01,user_013,2025-08-23,-20.95,Gym Membership,entertainment,0
tx_acc_user_013_01_000038,acc_user_013_01,user_013,2025-08-28,-13.69,Hulu,entertainment,0
tx_acc_user_013_01_000039,acc_user_013_01,user_013,2025-08-29,-218.86,Home Depot,shopping,0
tx_acc_user_013_01_000040,acc_user_013_01,user_013,2025-08-29,-282.35,Shell,gas,0
tx_acc_user_013_01_000041,acc_user_013_01,user_013,2025-09-02,-20.78,Adobe Creative Cloud,entertainment,0
tx_acc_user_013_01_000042,acc_user_013_01,user_013,2025-09-08,-249.83,Kroger,groceries,0
tx_acc_user_013_01_000043,acc_user_013_01,user_013,2025-09-11,-160.42,Amazon,shopping,0
tx_acc_user_013_01_000044,acc_user_013_01,user_013,2025-09-17,-171.73,Shell,gas,0
tx_acc_user_013_01_000045,acc_user_013_01,user_013,2025-09-18,-65.06,Macy's,shopping,0
tx_acc_user_013_01_000046,acc_user_013_01,user_013,2025-09-23,-266.48,Phone Company,bills,0
tx_acc_user_013_01_000047,acc_user_013_01,user_013,2025-09-30,-20.78,Adobe Creative Cloud,entertainment,0
tx_acc_user_013_01_000048,acc_user_013_01,user_013,2025-10-01,-210.09,Olive Garden,restaurants,0
tx_acc_user_013_01_000049,acc_user_013_01,user_013,2025-10-03,-250.67,Amazon,shopping,0
tx_acc_user_013_01_000050,acc_user_013_01,user_013,2025-10-06,-219.57,Kroger,groceries,0
tx_acc_user_013_01_000051,acc_user_013_01,user_013,2025-10-13,-235.83,Exxon,gas,0
tx_acc_user_013_01_000052,acc_user_013_01,user_013,2025-10-13,-123.99,Phone Company,bills,0
tx_acc_user_013_01_000053,acc_user_013_01,user_013,2025-10-13,-17.22,Home Depot,shopping,0
tx_acc_user_013_01_000054,acc_user_013_01,user_013,2025-10-16,-270.02,Olive Garden,restaurants,0
tx_acc_user_013_01_000055,acc_user_013_01,user_013,2025-10-20,-36.15,Water Utility,bills,0
tx_acc_user_013_01_000056,acc_user_013_01,user_013,2025-10-25,-218.33,Whole Foods,groceries,0
tx_acc_user_013_01_000057,acc_user_013_01,user_013,2025-11-01,-20.78,Adobe Creative Cloud,entertainment,0
tx_acc_user_013_02_000001,acc_user_013_02,user_013,2025-05-12,608.94,Savings Deposit,transfer,0
tx_acc_user_013_02_000002,acc_user_013_02,user_013,2025-05-18,235.08,Savings Deposit,transfer,0
tx_acc_user_013_02_000003,acc_user_013_02,user_013,2025-05-20,260.98,Savings Deposit,transfer,0
tx_acc_user_013_02_000004,acc_user_013_02,user_013,2025-05-26,477.62,Savings Deposit,transfer,0
tx_acc_user_013_02_000005,acc_user_013_02,user_013,2025-06-01,791.77,Savings Deposit,transfer,0
tx_acc_user_013_02_000006,acc_user_013_02,user_013,2025-06-01,663.81,Savings Deposit,transfer,0
tx_acc_user_013_02_000007,acc_user_013_02,user_013,2025-06-03,-109.21,Savings Withdrawal,transfer,0
tx_acc_user_014_01_000001,acc_user_014_01,user_014,2025-05-11,-187.5,Walmart,groceries,0
tx_acc_user_014_01_000002,acc_user_014_01,user_014,2025-05-18,-221.62,Shell,gas,0
tx_acc_user_014_01_000003,acc_user_014_01,user_014,2025-05-25,-150.26,Chevron,gas,0
tx_acc_user_014_01_000004,acc_user_014_01,user_014,2025-05-25,-133.85,Internet Provider,bills,0
tx_acc_user_014_01_000005,acc_user_014_01,user_014,2025-06-01,-162.36,Chevron,gas,0
tx_acc_user_014_01_000006,acc_user_014_01,user_014,2025-06-04,-278.86,BP,gas,0
tx_acc_user_014_01_000007,acc_user_014_01,user_014,2025-06-07,2764.08,PAYROLL DEPOSIT,transfer,0
tx_acc_user_014_01_000008,acc_user_014_01,user_014,2025-06-14,-160.71,Macy's,shopping,0
tx_acc_user_014_01_000009,acc_user_014_01,user_014,2025-06-21,-244.31,Exxon,gas,0
tx_acc_user_014_01_000010,acc_user_014_01,user_014,2025-06-27,-215.49,Starbucks,restaurants,0
tx_acc_user_014_01_000011,acc_user_014_01,user_014,2025-07-04,-44.28,Amazon,shopping,0
tx_acc_user_014_01_000012,acc_user_014_01,user_014,2025-07-05,-223.87,Pizza Hut,restaurants,0
tx_acc_user_014_01_000013,acc_user_014_01,user_014,2025-07-05,-299.71,Amazon,shopping,0
tx_acc_user_014_01_000014,acc_user_014_01,user_014,2025-07-08,-106.8,Exxon,gas,0
tx_acc_user_014_01_000015,acc_user_014_01,user_014,2025-07-12,-13.28,Chipotle,restaurants,0
tx_acc_user_014_01_000016,acc_user_014_01,user_014,2025-07-15,-83.78,Safeway,groceries,0
tx_acc_user_014_01_000017,acc_user_014_01,user_014,2025-07-15,-97.08,Chevron,gas,0
tx_acc_user_014_01_000018,acc_user_014_01,user_014,2025-07-17,-232.44,Safeway,groceries,0
tx_acc_user_014_01_000019,acc_user_014_01,user_014,2025-07-19,-108.99,Shell,gas,0
tx_acc_user_014_01_000020,acc_user_014_01,user_014,2025-07-19,-251.29,Chipotle,restaurants,0
tx_acc_user_014_01_000021,acc_user_014_01,user_014,2025-07-24,-251.81,Macy's,shopping,0
tx_acc_user_014_01_000022,acc_user_014_01,user_014,2025-07-24,-241.2,Olive Garden,restaurants,0
tx_acc_user_014_01_000023,acc_user_014_01,user_014,2025-07-26,-55.06,Home Depot,shopping,0
tx_acc_user_014_01_000024,acc_user_014_01,user_014,2025-07-26,-269.82,Macy's,shopping,0
tx_acc_user_014_01_000025,acc_user_014_01,user_014,2025-07-30,-279.06,Walmart,groceries,0
tx_acc_user_014_01_000026,acc_user_014_01,user_014,2025-08-04,-96.81,Electric Company,bills,0
tx_acc_user_014_01_000027,acc_user_014_01,user_014,2025-08-05,-70.4,Internet Provider,bills,0
tx_acc_user_014_01_000028,acc_user_014_01,user_014,2025-08-05,-29.2,Chipotle,restaurants,0
tx_acc_user_014_01_000029,acc_user_014_01,user_014,2025-08-06,2764.08,PAYROLL DEPOSIT,transfer,0
tx_acc_user_014_01_000030,acc_user_014_01,user_014,2025-08-12,-253.81,Phone Company,bills,0
tx_acc_user_014_01_000031,acc_user_014_01,user_014,2025-08-14,-191.69,Pizza Hut,restaurants,0
tx_acc_user_014_01_000032,acc_user_014_01,user_014,2025-08-16,-185.65,Pizza Hut,restaurants,0
tx_acc_user_014_01_000033,acc_user_014_01,user_014,2025-08-20,-43.88,Internet Provider,bills,0
tx_acc_user_014_01_000034,acc_user_014_01,user_014,2025-08-22,-215.85,Phone Company,bills,0
tx_acc_user_014_01_000035,acc_user_014_01,user_014,2025-08-29,-35.17,Chipotle,restaurants,0
tx_acc_user_014_01_000036,acc_user_014_01,user_014,2025-09-03,-141.05,Water Utility,bills,0
tx_acc_user_014_01_000037,acc_user_014_01,user_014,2025-09-03,-162.28,Starbucks,restaurants,0
tx_acc_user_014_01_000038,acc_user_014_01,user_014,2025-09-04,-118.52,Kroger,groceries,0
tx_acc_user_014_01_000039,acc_user_014_01,user_014,2025-09-08,-274.87,Home Depot,shopping,0
tx_acc_user_014_01_000040,acc_user_014_01,user_014,2025-09-13,-17.23,Home Depot,shopping,0
tx_acc_user_014_01_000041,acc_user_014_01,user_014,2025-09-18,-54.68,Phone Company,bills,0
tx_acc_user_014_01_000042,acc_user_014_01,user_014,2025-09-24,-222.41,Chevron,gas,0
tx_acc_user_014_01_000043,acc_user_014_01,user_014,2025-09-25,-234.9,Starbucks,restaurants,0
tx_acc_user_014_01_000044,acc_user_014_01,user_014,2025-10-01,-248.42,Exxon,gas,0
tx_acc_user_014_01_000045,acc_user_014_01,user_014,2025-10-02,-69.5,Trader Joe's,groceries,0
tx_acc_user_014_01_000046,acc_user_014_01,user_014,2025-10-06,-122.4,Shell,gas,0
tx_acc_user_014_01_000047,acc_user_014_01,user_014,2025-10-13,-11.19,Walmart,groceries,0
tx_acc_user_014_01_000048,acc_user_014_01,user_014,2025-10-15,-262.84,Phone Company,bills,0
tx_acc_user_014_01_000049,acc_user_014_01,user_014,2025-10-16,-267.86,Walmart,groceries,0
tx_acc_user_014_01_000050,acc_user_014_01,user_014,2025-10-20,-232.19,Electric Company,bills,0
tx_acc_user_014_01_000051,acc_user_014_01,user_014,2025-10-25,-177.49,Water Utility,bills,0
tx_acc_user_014_01_000052,acc_user_014_01,user_014,2025-10-31,-103.06,Chipotle,restaurants,0
tx_acc_user_014_01_000053,acc_user_014_01,user_014,2025-11-03,-90.23,Phone Company,bills,0
tx_acc_user_014_02_000001,acc_user_014_02,user_014,2025-05-09,-190.12,Savings Withdrawal,transfer,0
tx_acc_user_014_02_000002,acc_user_014_02,user_014,2025-05-11,586.52,Savings Deposit,transfer,0
tx_acc_user_014_02_000003,acc_user_014_02,user_014,2025-05-15,-63.05,Savings Withdrawal,transfer,0
tx_acc_user_014_02_000004,acc_user_014_02,user_014,2025-05-16,145.41,Savings Deposit,transfer,0
tx_acc_user_014_02_000005,acc_user_014_02,user_014,2025-05-16,177.51,Savings Deposit,transfer,0
tx_acc_user_014_02_000006,acc_user_014_02,user_014,2025-05-17,734.21,Savings Deposit,transfer,0
tx_acc_user_014_02_000007,acc_user_014_02,user_014,2025-05-20,666.52,Savings Deposit,transfer,0
tx_acc_user_014_02_000008,acc_user_014_02,user_014,2025-05-25,501.25,Savings Deposit,transfer,0
tx_acc_user_014_02_000009,acc_user_014_02,user_014,2025-05-30,399.1,Savings Deposit,transfer,0
tx_acc_user_014_02_000010,acc_user_014_02,user_014,2025-06-03,-391.28,Savings Withdrawal,transfer,0
tx_acc_user_014_02_000011,acc_user_014_02,user_014,2025-06-05,170.69,Savings Deposit,transfer,0
tx_acc_user_014_02_000012,acc_user_014_02,user_014,2025-06-09,787.99,Savings Deposit,transfer,0
tx_acc_user_014_02_000013,acc_user_014_02,user_014,2025-06-12,183.62,Savings Deposit,transfer,0
tx_acc_user_015_01_000001,acc_user_015_01,user_015,2025-05-09,-43.15,BP,gas,0
tx_acc_user_015_01_000002,acc_user_015_01,user_015,2025-05-12,-104.36,Trader Joe's,groceries,0
tx_acc_user_015_01_000003,acc_user_015_01,user_015,2025-05-14,-61.09,Amazon,shopping,0
tx_acc_user_015_01_000004,acc_user_015_01,user_015,2025-05-18,-183.5,BP,gas,0
tx_acc_user_015_01_000005,acc_user_015_01,user_015,2025-05-23,11630.42,PAYROLL DEPOSIT,transfer,0
tx_acc_user_015_01_000006,acc_user_015_01,user_015,2025-05-29,-13.44,Gym Membership,entertainment,0
tx_acc_user_015_01_000007,acc_user_015_01,user_015,2025-05-31,-73.11,Pizza Hut,restaurants,0
tx_acc_user_015_01_000008,acc_user_015_01,user_015,2025-06-05,-271.94,Kroger,groceries,0
tx_acc_user_015_01_000009,acc_user_015_01,user_015,2025-06-10,-201.66,Home Depot,shopping,0
tx_acc_user_015_01_000010,acc_user_015_01,user_015,2025-06-17,-94.54,BP,gas,0
tx_acc_user_015_01_000011,acc_user_015_01,user_015,2025-06-24,-66.74,Internet Provider,bills,0
tx_acc_user_015_01_000012,acc_user_015_01,user_015,2025-06-24,-175.38,Phone Company,bills,0
tx_acc_user_015_01_000013,acc_user_015_01,user_015,2025-06-25,-218.16,Electric Company,bills,0
tx_acc_user_015_01_000014,acc_user_015_01,user_015,2025-07-02,-178.99,BP,gas,0
tx_acc_user_015_01_000015,acc_user_015_01,user_015,2025-07-03,-255.81,Electric Company,bills,0
tx_acc_user_015_01_000016,acc_user_015_01,user_015,2025-07-08,-117.07,Shell,gas,0
tx_acc_user_015_01_000017,acc_user_015_01,user_015,2025-07-15,-10.24,Chevron,gas,0
tx_acc_user_015_01_000018,acc_user_015_01,user_015,2025-07-22,11630.42,PAYROLL DEPOSIT,transfer,0
tx_acc_user_015_01_000019,acc_user_015_01,user_015,2025-07-24,-41.81,Electric Company,bills,0
tx_acc_user_015_01_000020,acc_user_015_01,user_015,2025-07-28,-78.22,BP,gas,0
tx_acc_user_015_01_000021,acc_user_015_01,user_015,2025-08-02,-191.31,Macy's,shopping,0
tx_acc_user_015_01_000022,acc_user_015_01,user_015,2025-08-04,-120.65,Exxon,gas,0
tx_acc_user_015_01_000023,acc_user_015_01,user_015,2025-08-05,-202.12,Target,shopping,0
tx_acc_user_015_01_000024,acc_user_015_01,user_015,2025-08-11,-64.59,Best Buy,shopping,0
tx_acc_user_015_01_000025,acc_user_015_01,user_015,2025-08-12,-253.59,Chipotle,restaurants,0
tx_acc_user_015_01_000026,acc_user_015_01,user_015,2025-08-17,-299.26,McDonald's,restaurants,0
tx_acc_user_015_01_000027,acc_user_015_01,user_015,2025-08-18,-13.36,Kroger,groceries,0
tx_acc_user_015_01_000028,acc_user_015_01,user_015,2025-08-22,-219.19,Macy's,shopping,0
tx_acc_user_015_01_000029,acc_user_015_01,user_015,2025-08-29,-292.74,Starbucks,restaurants,0
tx_acc_user_015_01_000030,acc_user_015_01,user_015,2025-09-04,-49.79,Macy's,shopping,0
tx_acc_user_015_01_000031,acc_user_015_01,user_015,2025-09-10,-269.14,BP,gas,0
tx_acc_user_015_01_000032,acc_user_015_01,user_015,2025-09-13,-190.74,Home Depot,shopping,0
tx_acc_user_015_01_000033,acc_user_015_01,user_015,2025-09-16,-133.0,Macy's,shopping,0
tx_acc_user_015_01_000034,acc_user_015_01,user_015,2025-09-18,-113.04,Olive Garden,restaurants,0
tx_acc_user_015_01_000035,acc_user_015_01,user_015,2025-09-25,-185.33,BP,gas,0
tx_acc_user_015_01_000036,acc_user_015_01,user_015,2025-10-01,-255.57,Pizza Hut,restaurants,0
tx_acc_user_015_01_000037,acc_user_015_01,user_015,2025-10-02,-88.08,Chevron,gas,0
tx_acc_user_015_01_000038,acc_user_015_01,user_015,2025-10-07,-19.7,Walmart,groceries,0
tx_acc_user_015_01_000039,acc_user_015_01,user_015,2025-10-10,-150.15,Electric Company,bills,0
tx_acc_user_015_01_000040,acc_user_015_01,user_015,2025-10-16,-178.28,Kroger,groceries,0
tx_acc_user_015_01_000041,acc_user_015_01,user_015,2025-10-22,-221.75,Chevron,gas,0
tx_acc_user_015_01_000042,acc_user_015_01,user_015,2025-10-27,-144.83,Walmart,groceries,0
tx_acc_user_015_01_000043,acc_user_015_01,user_015,2025-10-30,-268.08,Kroger,groceries,0
tx_acc_user_015_01_000044,acc_user_015_01,user_015,2025-11-01,-147.01,Walmart,groceries,0
tx_acc_user_015_01_000045,acc_user_015_01,user_015,2025-11-02,-241.45,Electric Company,bills,0
tx_acc_user_015_02_000001,acc_user_015_02,user_015,2025-05-12,620.33,Savings Deposit,transfer,0
tx_acc_user_015_02_000002,acc_user_015_02,user_015,2025-05-12,690.69,Savings Deposit,transfer,0
tx_acc_user_015_02_000003,acc_user_015_02,user_015,2025-05-19,-381.82,Savings Withdrawal,transfer,0
tx_acc_user_015_02_000004,acc_user_015_02,user_015,2025-05-26,-268.14,Savings Withdrawal,transfer,0
tx_acc_user_015_02_000005,acc_user_015_02,user_015,2025-06-02,-84.59,Savings Withdrawal,transfer,0
tx_acc_user_015_02_000006,acc_user_015_02,user_015,2025-06-07,326.85,Savings Deposit,transfer,0
tx_acc_user_015_02_000007,acc_user_015_02,user_015,2025-06-13,347.7,Savings Deposit,transfer,0
tx_acc_user_015_02_000008,acc_user_015_02,user_015,2025-06-18,-383.64,Savings Withdrawal,transfer,0
tx_acc_user_015_02_000009,acc_user_015_02,user_015,2025-06-22,919.12,Savings Deposit,transfer,0
tx_acc_user_015_02_000010,acc_user_015_02,user_015,2025-06-26,693.24,Savings Deposit,transfer,0
tx_acc_user_015_02_000011,acc_user_015_02,user_015,2025-06-28,257.86,Savings Deposit,transfer,0
tx_acc_user_015_02_000012,acc_user_015_02,user_015,2025-06-28,312.58,Savings Deposit,transfer,0
tx_acc_user_015_02_000013,acc_user_015_02,user_015,2025-07-02,-287.32,Savings Withdrawal,transfer,0
tx_acc_user_015_02_000014,acc_user_015_02,user_015,2025-07-06,-492.83,Savings Withdrawal,transfer,0
tx_acc_user_015_02_000015,acc_user_015_02,user_015,2025-07-06,635.99,Savings Deposit,transfer,0
tx_acc_user_016_01_000001,acc_user_016_01,user_016,2025-05-10,-210.74,Internet Provider,bills,0
tx_acc_user_016_01_000002,acc_user_016_01,user_016,2025-05-12,-56.97,Safeway,groceries,0
tx_acc_user_016_01_000003,acc_user_016_01,user_016,2025-05-18,-7.29,Adobe Creative Cloud,entertainment,0
tx_acc_user_016_01_000004,acc_user_016_01,user_016,2025-05-18,-106.47,Safeway,groceries,0
tx_acc_user_016_01_000005,acc_user_016_01,user_016,2025-05-22,-7.25,Spotify,entertainment,0
tx_acc_user_016_01_000006,acc_user_016_01,user_016,2025-05-29,-137.77,Target,shopping,0
tx_acc_user_016_01_000007,acc_user_016_01,user_016,2025-06-04,-186.99,Olive Garden,restaurants,0
tx_acc_user_016_01_000008,acc_user_016_01,user_016,2025-06-09,-41.44,BP,gas,0
tx_acc_user_016_01_000009,acc_user_016_01,user_016,2025-06-09,-73.33,Trader Joe's,groceries,0
tx_acc_user_016_01_000010,acc_user_016_01,user_016,2025-06-10,-217.47,Whole Foods,groceries,0
tx_acc_user_016_01_000011,acc_user_016_01,user_016,2025-06-15,-7.29,Adobe Creative Cloud,entertainment,0
tx_acc_user_016_01_000012,acc_user_016_01,user_016,2025-06-21,-7.25,Spotify,entertainment,0
tx_acc_user_016_01_000013,acc_user_016_01,user_016,2025-06-25,-53.17,Whole Foods,groceries,0
tx_acc_user_016_01_000014,acc_user_016_01,user_016,2025-06-30,-202.74,Water Utility,bills,0
tx_acc_user_016_01_000015,acc_user_016_01,user_016,2025-07-04,-213.02,Home Depot,shopping,0
tx_acc_user_016_01_000016,acc_user_016_01,user_016,2025-07-08,-11.07,Macy's,shopping,0
tx_acc_user_016_01_000017,acc_user_016_01,user_016,2025-07-09,-136.46,Walmart,groceries,0
tx_acc_user_016_01_000018,acc_user_016_01,user_016,2025-07-13,-75.5,Macy's,shopping,0
tx_acc_user_016_01_000019,acc_user_016_01,user_016,2025-07-19,-45.15,Chevron,gas,0
tx_acc_user_016_01_000020,acc_user_016_01,user_016,2025-07-26,-106.7,Phone Company,bills,0
tx_acc_user_016_01_000021,acc_user_016_01,user_016,2025-07-29,-26.01,Safeway,groceries,0
tx_acc_user_016_01_000022,acc_user_016_01,user_016,2025-08-01,-165.04,Electric Company,bills,0
tx_acc_user_016_01_000023,acc_user_016_01,user_016,2025-08-06,-253.94,Water Utility,bills,0
tx_acc_user_016_01_000024,acc_user_016_01,user_016,2025-08-08,-61.22,Trader Joe's,groceries,0
tx_acc_user_016_01_000025,acc_user_016_01,user_016,2025-08-13,-201.61,Phone Company,bills,0
tx_acc_user_016_01_000026,acc_user_016_01,user_016,2025-08-13,-269.97,Phone Company,bills,0
tx_acc_user_016_01_000027,acc_user_016_01,user_016,2025-08-13,-34.61,Target,shopping,0
tx_acc_user_016_01_000028,acc_user_016_01,user_016,2025-08-14,-50.58,Starbucks,restaurants,0
tx_acc_user_016_01_000029,acc_user_016_01,user_016,2025-08-14,-218.72,Exxon,gas,0
tx_acc_user_016_01_000030,acc_user_016_01,user_016,2025-08-20,-151.88,Walmart,groceries,0
tx_acc_user_016_01_000031,acc_user_016_01,user_016,2025-08-21,12318.58,PAYROLL DEPOSIT,transfer,0
tx_acc_user_016_01_000032,acc_user_016_01,user_016,2025-08-22,-196.59,Home Depot,shopping,0
tx_acc_user_016_01_000033,acc_user_016_01,user_016,2025-08-29,-289.84,Amazon,shopping,0
tx_acc_user_016_01_000034,acc_user_016_01,user_016,2025-09-03,-20.74,Safeway,groceries,0
tx_acc_user_016_01_000035,acc_user_016_01,user_016,2025-09-06,-238.46,Trader Joe's,groceries,0
tx_acc_user_016_01_000036,acc_user_016_01,user_016,2025-09-10,-44.27,BP,gas,0
tx_acc_user_016_01_000037,acc_user_016_01,user_016,2025-09-14,-282.63,Exxon,gas,0
